,STreversal,AnnouncementReturn,MomSeason,Mom6m,Price,BookLeverage,AM,MaxRet,BMdec,Mom12mOffSeason,ChTax,IndMom,IdioVol3F,EarningsSurprise,Herf,IntMom,BetaLiquidityPS,zerotrade1M,Leverage,IdioVolAHT,ResidualMomentum,Tax,Mom12m,zerotrade12M,BPEBM,MomSeasonShort,ChInv,EBM,ReturnSkew,Size,ChNWC,cfp,BidAskSpread,CBOperProf,MomOffSeason,CoskewACX,GP,InvestPPEInv,DolVol,zerotrade6M,Accruals,EquityDuration,VolSD,DelLTI,LRreversal,NOA,CF,DelCOL,ReturnSkew3F,ConvDebt,RoE,ChInvIA,PctAcc,RevenueSurprise,TotalAccruals,OPLeverage,hire,ChNNCOA,DelEqu,Investment,ChAssetTurnover,ChEQ,ShareIss1Y,DelFINL,CashProd,grcapx,AssetGrowth,DelCOA,IndIPO,DelNetFin,dNoa,DivOmit,DivInit,RDIPO
200206,4.415793,2.5055485,2.735381,2.955055,2.1518095,2.101343,2.290603,1.8620305,2.062084,2.5309303,2.3624046,2.4803128,1.9485362,2.2548318,1.9221511,2.3223846,1.9349322,2.0827289,1.907606,1.8854682,2.1727898,2.010767,2.4685087,2.0934985,2.1544623,2.3555408,2.0955696,1.9738466,1.8518106,2.0955982,1.9133034,1.8910083,1.9613637,2.4007263,1.9740309,1.980984,1.9188389,1.9455161,2.0504243,2.002689,2.0305226,1.750877,1.7461618,1.3412954,2.0312724,2.0181098,1.931268,1.8338538,2.1429727,1.2780486,2.2097445,1.9009454,1.8808615,1.7550875,1.9011661,1.4674407,1.9698385,2.0082233,1.9995536,1.9403323,2.1284049,1.9356601,1.863222,1.9127296,2.1489427,1.5976444,2.1030347,2.070156,0.8778456,1.9791414,1.8335714,0.33602887,0.3244485,0.210342
200207,2.4951544,1.2794107,1.4354757,1.439863,1.0362546,1.1737554,1.1384522,0.94735026,1.1406478,0.85816896,0.94186383,1.6432394,0.9605591,1.0564191,0.9109585,1.022671,0.8777399,1.0033894,0.8845721,1.0883558,0.76233476,0.62385625,1.0195572,0.679353,0.84657896,1.0976193,0.6699772,0.77950776,0.6447196,0.8209099,0.75480974,0.7937498,0.9522387,1.0319982,0.88692087,0.71891993,0.895009,0.6252797,0.94490606,0.66484535,0.5827405,0.5036089,0.6713226,0.60789776,0.8553196,1.0924939,0.641056,0.60136354,0.78643715,0.54510003,0.7921771,0.718178,0.5475933,0.8058349,0.5801348,0.6805819,0.67005676,0.5043407,0.5138381,0.553937,0.76982045,0.54871875,0.6181932,0.58424246,0.6317582,0.68179715,0.45136404,0.49265718,0.490775,0.7707638,0.50508684,0.1999156,0.192081,0.102322355
200208,3.648746,1.9247886,1.9879998,1.832986,1.4504476,1.7090492,1.478837,1.3561684,1.517069,1.205407,1.1882144,1.7218989,1.3272314,1.6038303,1.3069987,1.4422437,1.2350068,1.3216693,1.206469,1.3944844,0.9925728,0.9382079,1.3307158,1.1764481,1.5648519,1.4157401,1.2126426,1.1764569,1.1073098,1.1663215,1.1033381,0.98030275,1.3070658,1.5539949,1.3438635,1.0555699,1.0103099,0.89362276,1.3041534,1.236072,1.001178,0.93753946,0.9915847,1.0329374,1.4866658,1.4197168,1.0544264,0.9785777,1.1545835,0.8257432,1.0749232,1.0269227,0.8517723,1.1657207,0.9060513,0.8760697,1.0616,0.93717575,0.88478917,0.94560266,1.1025112,0.8477119,0.97347707,0.84609646,0.9253064,0.8994889,0.96921647,0.99748075,0.54477036,0.98150104,0.8805058,0.34932262,0.33911622,0.1569816
200209,2.5286365,1.3377317,1.3350334,1.4299717,1.0990026,1.4267828,1.3030609,1.1650448,1.3071268,0.93951666,0.92394614,1.5487416,1.111131,1.1587815,1.0816368,1.1501967,0.8821801,0.95001465,0.9810431,1.22664,0.8922163,0.66644377,1.021536,0.8229204,0.865705,0.9242259,0.64750546,0.7975981,0.62164277,0.7732319,0.5662189,0.7451024,1.0839331,1.339439,1.0267712,0.80520225,0.95206016,0.6335623,1.0925444,0.84669846,0.65628344,0.567587,0.7193859,0.75371915,1.0329107,0.9968864,0.6564276,0.573818,0.76020265,0.67288524,0.76282865,0.6419349,0.7335512,0.7170469,0.61631733,0.7012945,0.6297318,0.6324983,0.5221275,0.5898922,0.6911492,0.6203899,0.6737243,0.589598,0.70935386,0.59889686,0.52014863,0.4330984,0.40349114,0.5973759,0.5120652,0.20918964,0.20907322,0.17748952
200210,1.9850978,1.045714,0.9844578,1.088253,1.0370736,1.2667304,1.0025649,0.95782137,1.1519216,0.57231647,0.6674659,1.0170937,0.7650257,0.9208831,0.80448866,0.9026233,0.6341904,0.83466744,0.77035534,0.8885269,0.6396805,0.6595952,0.55258,0.6006247,0.6595496,0.78690225,0.47034514,0.689754,0.5622396,0.6729659,0.49367192,0.5593478,1.009373,0.99504286,1.048674,0.6120305,0.68506724,0.59023356,0.907969,0.6640533,0.55527925,0.50656897,0.5895019,0.56156296,0.6708592,0.895656,0.6090084,0.41976815,0.64549214,0.6625351,0.58234614,0.5700004,0.65788066,0.5425635,0.43423834,0.50639653,0.48948985,0.48035,0.4190424,0.60743594,0.63425356,0.3895114,0.5618365,0.43564984,0.52139515,0.56112003,0.45645124,0.43056437,0.5974761,0.50357676,0.3936622,0.18542506,0.22552226,0.15407288
200211,2.31843,1.249752,1.2581965,1.3606337,1.121225,1.2808094,1.1738232,0.9308208,1.284136,0.7984403,0.77700514,1.5132291,0.92088324,1.0340699,1.0789509,1.0377303,0.78274024,1.0379645,0.90356237,1.0038351,0.6739212,0.64596707,0.8566964,0.66709983,0.85634637,1.0462807,0.46433297,0.69409686,0.8517963,0.8558636,0.56797385,0.69274193,0.88868773,1.2872921,0.92317736,0.683658,0.8532919,0.5885515,1.0219105,0.8114149,0.5448115,0.6324111,0.6901101,0.59350324,1.0292164,1.1891003,0.56043327,0.4764088,0.7650861,0.6795554,0.6836393,0.84928715,0.7223881,0.6539421,0.63413996,0.74569213,0.6185192,0.6718191,0.449505,0.5345813,0.72781605,0.5038974,0.649462,0.4964063,0.81868595,0.5923554,0.38381502,0.56459904,0.63631904,0.6021413,0.53440475,0.2203118,0.15477394,0.17159961
200212,3.106272,1.4088272,1.6937493,1.7041017,1.2742479,1.7037851,1.4360881,1.2212154,1.3208971,1.0500941,1.2051451,1.4043581,1.0468856,1.3051317,1.1811116,1.4393988,0.92142355,1.0535614,1.0392401,1.061319,0.99215955,0.80621874,1.1364352,0.92091084,1.028586,1.23588,0.8093115,0.971978,0.92170054,1.0959287,0.7658784,0.9941946,1.0004148,1.217844,1.056651,1.0115432,0.8652825,0.81634736,1.2088406,0.9143783,0.7489281,0.80776006,0.8294001,0.67985207,0.9678348,1.2244459,0.9093833,0.9879224,0.96273506,0.7513643,0.90582824,0.7050441,0.7477899,1.0052346,0.7233977,0.71256924,0.9058649,0.7933236,0.6891,0.7186799,0.97844845,0.64219373,0.8679763,0.7026195,0.92774993,0.66256887,0.6502168,0.7131964,0.6218935,0.8032785,0.6905591,0.26425204,0.21944873,0.16854404
200301,3.2803116,1.845786,1.924622,1.6642169,1.4041785,1.6538452,1.445369,1.5247896,1.6224277,1.2905287,1.3037432,1.6612196,1.2719572,1.3790642,1.2518669,1.4641191,1.2113771,1.4112701,1.1358631,1.195088,1.2157909,0.95033956,1.5542595,0.9146423,1.4224138,1.1432081,0.90037125,1.2966512,1.0909697,1.1087226,0.8288065,1.1265868,1.1980916,1.482795,1.3636441,0.86486334,1.2451526,1.0672065,1.2549547,0.9345718,0.84285855,0.8322146,0.9077078,1.0063553,1.2122722,1.4604913,0.878316,0.8345592,1.126169,0.78753376,0.92350936,0.96209645,1.0510715,1.2102027,0.7209421,0.75031793,0.9915148,0.84283155,0.7605825,0.847827,0.96260333,0.9290806,0.8589369,0.7652726,0.8294459,0.8451347,0.8200724,0.8260363,0.27448043,0.89286447,0.8256696,0.28766766,0.24545887,0.18458386
200302,3.8545635,2.3210478,2.0057085,2.2248995,1.5309741,1.7824324,1.7582631,1.6083326,1.7636757,1.4796369,1.5926598,2.0362012,1.4468774,1.6796628,1.5198009,1.9231571,1.3292478,1.5429608,1.4829574,1.4652985,1.4265473,1.2355374,1.7796698,1.3713721,1.7901158,1.4123172,1.319028,1.2102065,1.2942294,1.3253442,1.1158675,1.1571277,1.4055247,1.9109422,1.3775403,1.2125936,1.1661215,1.1123724,1.3762144,1.3449873,1.1926342,1.2028991,1.1638213,0.95864433,1.4659514,1.5180798,1.3012624,1.0463223,1.2948716,0.8698995,1.2156878,1.2243952,1.1892463,1.1628444,1.1554466,1.0553192,1.3144315,1.2534382,1.2492132,1.2578553,1.2335372,1.2178426,1.1043001,1.1606256,1.1909661,1.1041476,1.2577516,1.1991355,0.24830326,1.3657155,1.185636,0.37808475,0.34020814,0.13203616
200303,4.0352573,2.2500818,1.9899883,2.026743,1.5576426,1.898282,1.7151647,1.4830703,1.8729731,1.7040082,1.818492,2.233828,1.4312581,1.7738197,1.4889395,1.9368361,1.4927963,1.6224753,1.303302,1.5459979,1.3870387,1.2381132,1.9623053,1.4877892,1.5722082,1.4598956,1.3400302,1.4850532,1.3805906,1.506789,1.3134692,1.3116632,1.5454911,1.8207804,1.5294652,1.252249,1.2729608,1.2520095,1.6158198,1.5612853,1.2117803,1.2471461,1.2315265,0.92243737,1.4698181,1.4996899,1.5322399,1.1332841,1.4355767,1.0054743,1.4711468,1.2583756,1.2118375,1.4247369,1.1865611,1.0213034,1.2809131,1.1958445,1.2679949,1.2347512,1.2568976,1.2727692,1.2383964,1.2287985,1.1695712,1.1389594,1.2659227,1.2474954,0.3142119,1.1169121,1.1281006,0.4164339,0.42575076,0.1738326
200304,2.6826618,1.3238596,1.3604292,1.5556011,1.1832349,1.5458063,1.1716617,1.2346966,1.3689203,1.0962064,1.0843831,1.4657766,1.1352376,1.1138548,1.0275825,1.3874948,0.877826,1.0393454,0.9388696,1.0967962,0.82474816,0.7538171,1.2179979,0.8030595,1.0707088,0.93513197,0.64862,0.8413849,0.8027438,0.8146229,0.69933134,0.93039536,1.0072795,1.4502438,1.0131236,0.90840626,1.0029186,0.7229387,1.0973902,0.9683793,0.65947217,0.7909126,0.8371532,0.5485317,1.0132468,1.0745397,0.9219923,0.5753176,0.80672044,0.6459466,0.8376248,0.63752645,0.7161301,0.8966696,0.6414843,0.6915693,0.6439634,0.62442964,0.6249063,0.68841326,0.633127,0.63898003,0.68231076,0.72891855,0.7457051,0.7550281,0.4759635,0.59810215,0.43143666,0.64992005,0.56830865,0.2126461,0.22307755,0.12507793
200305,1.907723,0.99178815,1.0473295,1.2342315,0.98994744,1.1410598,0.8552957,0.8996118,1.044239,0.6238768,0.58262783,1.3415169,0.7798319,0.87747705,0.87839895,0.9877338,0.59831786,0.7121498,0.6672031,0.9206384,0.74009854,0.5892294,0.7939407,0.5745256,0.6049782,0.59156775,0.3529968,0.5183372,0.65575933,0.6655139,0.5427215,0.6213986,0.89660066,1.0072614,0.94564,0.51645845,0.77639747,0.5204546,0.9166076,0.60422,0.5140503,0.54371095,0.60152084,0.5480665,0.80973506,0.84065956,0.52590543,0.46259445,0.5848959,0.49414828,0.49012798,0.5299118,0.6062431,0.6260286,0.49098292,0.47694594,0.4156646,0.49208292,0.3686209,0.5216129,0.4631481,0.4513453,0.47110167,0.4651128,0.56077355,0.43794173,0.51354766,0.41360128,0.39949965,0.48679146,0.3916703,0.21223636,0.17628735,0.13314095
200306,2.029706,1.0985571,0.9867245,1.2058982,1.1042098,1.037535,0.7582478,1.0844567,0.9816589,0.74772143,0.5624791,1.0490121,0.83986497,0.8310801,0.94661486,1.1124222,0.74193954,0.8132398,0.64092505,0.98409295,0.8311663,0.52269626,0.7579609,0.5794295,0.6987341,0.81252325,0.46999457,0.65218097,0.53423095,0.65411603,0.51891935,0.57161754,0.99943334,1.0531029,0.91169155,0.6930084,0.80413246,0.44210324,0.91314554,0.7262329,0.5200328,0.62064445,0.5476718,0.5660652,0.835886,0.88081306,0.6565565,0.37963834,0.6647094,0.64173645,0.61958563,0.6615453,0.6540155,0.5230583,0.57897973,0.47325066,0.54817015,0.48848543,0.421354,0.48120448,0.59901863,0.5060102,0.4545478,0.51943064,0.6570558,0.4888452,0.41410518,0.5046672,0.41726518,0.5000027,0.42431745,0.22512297,0.18908636,0.13694127
200307,2.8010252,1.353571,1.4526109,1.5238783,1.1872635,1.4293811,1.2886028,1.3079078,1.5332172,1.2004051,0.93145066,1.8445171,1.1313034,1.3537761,1.2593395,1.4213467,0.9133074,1.0902226,1.0068431,1.251549,1.0076734,0.72304875,1.185583,0.8186641,0.85397184,1.16184,0.77715737,0.9493845,0.76756144,0.980635,0.83614975,0.9888478,1.338173,1.5770159,1.1889619,0.7498699,1.1003927,0.6149369,1.0700697,0.98251677,0.7546379,0.800783,0.81470144,0.8165146,0.9605434,1.2817235,0.8080814,0.63262373,0.94182795,0.7232606,0.936086,0.9381487,0.82022065,0.9698756,0.72052294,0.73444885,0.6450073,0.69464153,0.61457235,0.72183764,0.69084036,0.7796349,0.75207037,0.6810474,0.8542352,0.7385359,0.7343758,0.67365694,0.28921708,0.73668647,0.75101894,0.26649332,0.2791658,0.16606227
200308,2.6839902,1.4051579,1.2956752,1.6513373,1.3974645,1.5967075,1.1241895,1.6084975,1.6130732,1.0151818,0.98212105,1.7310412,0.9590431,1.3443209,1.4208006,1.5811417,0.97786254,1.1393247,1.1067514,1.2646408,1.3776803,0.89080876,0.8904841,0.86022574,0.9555985,1.2103926,0.8798279,1.1059405,0.9085096,1.0400226,0.7479911,0.86769325,1.5249453,1.3378412,1.2977504,1.0502378,1.1289592,0.8438656,1.3320332,1.0975047,0.8587214,0.9374498,1.0245581,0.89837575,1.3256042,1.1094764,0.9867614,0.820789,1.0936962,0.90005255,0.9247701,0.91402453,0.9703926,0.9925506,0.7698371,0.8934015,0.73190176,0.83087015,0.55731213,0.8691282,0.872323,0.6991724,0.80897653,0.75188637,0.824665,0.9126517,0.70722693,0.7132581,0.8563694,0.64419603,0.77173716,0.31388712,0.3403126,0.34643173
200309,3.1035619,1.354367,1.4699845,1.6567806,1.2720181,1.7307919,1.3590897,1.554876,1.5563945,1.1798892,0.9990153,2.0282207,0.9362418,1.3973173,1.3796636,1.5583037,1.1701461,1.1976129,1.2350512,1.146965,1.3606523,0.95005935,1.202725,0.996052,1.1502565,1.1009806,0.89170414,0.93517035,0.8933616,1.1772926,1.0096488,1.0078855,1.4033175,1.321565,1.3368229,1.1717366,1.2891243,0.8853431,1.2744035,1.0697199,0.98146236,1.0823497,0.9643432,0.8698422,1.1611176,1.4052831,1.181508,0.82072276,0.90849096,0.90046334,1.2234968,0.95707726,0.93457645,1.0889843,0.87284064,0.899405,0.8038464,0.7311013,0.7725935,0.96833926,0.9699188,0.7822343,0.79607344,0.7798835,0.95184684,1.02609,0.86951166,0.7388385,0.91318136,0.71962404,0.78122306,0.2812951,0.27049625,0.36392024
200310,4.0105176,2.0256813,2.2435808,2.0878272,1.6259651,1.984093,1.8981198,1.6697942,1.8879004,1.4535704,1.6981158,2.2222314,1.3045859,1.6059688,1.8038257,1.6771274,1.3340194,1.5040896,1.4897976,1.3938547,1.5939541,1.2768022,1.9515575,1.3305218,1.5229397,1.5748649,1.2799656,1.3484308,1.3028578,1.435952,1.2506459,1.4248859,1.7811687,2.0267541,1.7533721,1.2714295,1.5573497,1.25909,1.4242713,1.4028,1.2842288,1.0786709,1.2105817,1.0394883,1.5710516,1.7024394,1.4914415,1.2154409,1.369163,0.9954461,1.3383499,1.1137834,1.2827975,1.3376181,1.2062049,0.93370473,1.2288537,1.4126616,1.1244037,1.4281167,1.2949504,1.1341859,1.1916367,1.2402228,1.3096592,1.1666925,1.2121122,1.2788275,0.5694587,1.1812555,1.1399436,0.2874497,0.28717253,0.19208294
200311,2.0671334,1.0835123,1.0360857,1.1163104,1.0633234,1.3395239,1.2206446,0.98123395,1.1833701,0.8121309,0.61591715,1.2684398,0.69827604,0.9287559,1.0040542,1.0714715,0.6036734,0.699332,0.9216202,0.7613603,0.7980097,0.5730254,0.8625508,0.56628335,0.7262949,0.7609662,0.51664066,0.68731517,0.5509969,0.8404136,0.50163925,0.6281558,0.9122114,1.0789149,0.83933,0.7893351,0.7847839,0.5673942,0.82775235,0.6913945,0.51726687,0.5492898,0.55200374,0.6459496,0.8905247,0.82383883,0.65478414,0.47496805,0.6269758,0.56307656,0.6345004,0.79562163,0.55971426,0.65357494,0.48076528,0.6664523,0.46771294,0.5887297,0.3747486,0.53688735,0.56558496,0.42527682,0.51979566,0.47130635,0.71251523,0.5078791,0.4581649,0.40174243,0.5217742,0.4352249,0.39215794,0.233561,0.19197857,0.19587493
200312,7.499062,7.5765843,6.648201,7.7329803,7.049812,7.2940655,7.867629,6.3524647,7.334713,7.040912,7.1227527,6.5549393,7.083343,7.678055,7.1916347,6.9239755,6.4103007,7.1433396,7.6009393,7.163402,7.481828,6.9152107,6.6549144,7.7855034,8.073879,7.6842937,7.288946,7.133444,6.701433,7.4006433,6.8529515,6.705827,6.8212967,7.350248,7.024523,7.581296,6.8931746,7.1544914,7.227094,7.7236624,7.3281274,7.309553,6.964923,6.362932,6.846565,6.9485035,6.6290574,6.997566,7.18818,6.9404254,7.550039,7.742072,7.0128574,6.7267,7.53628,7.0412874,7.2190623,7.283366,7.3939395,7.2566895,7.345326,6.717016,6.6788583,7.5623484,7.5940547,6.8749924,6.9997296,7.595516,4.165238,7.3495855,7.0045404,5.188341,5.7532067,1.0305692
200401,2.4424143,1.2326791,1.5173281,1.1308728,1.1201657,1.4472327,1.2534235,0.78690076,1.0203071,0.86347467,0.8871772,1.5956382,0.72405064,0.98636526,1.0047928,0.7766604,0.6649529,0.7810055,0.8464842,0.7616595,0.73169005,0.76485807,1.0291544,0.5603738,0.7349329,0.6562935,0.646215,0.8173306,0.6926398,0.7099543,0.64330655,0.80367965,0.86261517,1.0862691,0.96911263,0.7295898,0.82134205,0.6358714,0.78601027,0.6474492,0.47522178,0.5907386,0.5453776,0.5560917,0.8989282,0.97184664,0.6300524,0.5029741,0.71176165,0.5208829,0.70305246,0.53159297,0.5990964,0.74791247,0.5368411,0.6890488,0.6382143,0.81746656,0.48212585,0.49961773,0.61284065,0.5106418,0.7392637,0.58710116,0.5391754,0.67405397,0.7142098,0.53287476,0.2444522,0.60705894,0.49351895,0.25881714,0.26205492,0.10239193
200402,1.9076296,0.85366416,1.0349268,0.93950164,0.9987469,1.2382351,1.1415582,0.8916436,0.97860456,0.7049619,0.5718317,1.2384514,0.67375326,0.71914667,0.7529023,0.81512606,0.49319863,0.76057976,0.80637044,0.7060678,0.6774353,0.48455843,0.6816783,0.49533337,0.57978094,0.7048078,0.47585106,0.5880233,0.4423265,0.71589494,0.42180997,0.536564,0.781571,0.95269567,0.57699555,0.6306526,0.65101796,0.41014922,0.7897119,0.47395015,0.40372834,0.4639813,0.545115,0.6085231,0.60144365,0.7600798,0.5053198,0.382813,0.48272225,0.5633419,0.48310974,0.48080266,0.41142493,0.5821857,0.41059414,0.52177703,0.47401282,0.35166672,0.31613013,0.53316706,0.4017839,0.3588054,0.39268234,0.3856755,0.5072447,0.52627337,0.50909215,0.32984698,0.4055874,0.40402633,0.31317216,0.17179348,0.167997,0.15736203
200403,2.2756977,1.0346646,1.0304234,1.0193336,1.1903635,1.2158631,1.0617627,0.7717966,1.1443733,0.74798137,0.68456763,1.1517686,0.70342076,0.88881576,1.0330434,0.84318626,0.7312352,0.8543469,0.77337027,0.6859275,0.64433974,0.60261667,0.6672257,0.4833398,0.5826712,0.7298374,0.454301,0.614481,0.526467,0.8496549,0.49991325,0.557374,0.87466353,1.0153731,0.73014027,0.62639564,0.7044854,0.5160628,0.93662685,0.61825347,0.49962026,0.5875348,0.5807271,0.6266486,0.81510645,0.957924,0.6073766,0.3926517,0.5376599,0.54847664,0.62686455,0.58445823,0.50438786,0.60091394,0.46563414,0.55064815,0.4721035,0.53761286,0.29649165,0.48243123,0.59679246,0.40425935,0.50252974,0.40260446,0.5594523,0.4005863,0.4614005,0.43528923,0.48221484,0.44670102,0.45848376,0.24281196,0.17405663,0.18101181
200404,2.2825265,1.4250441,1.3592348,1.0438786,0.9264683,1.2162563,1.2285655,0.54508156,0.78802145,0.83838034,0.9265952,1.4039673,0.7461557,0.851841,0.80408055,0.697544,0.58239853,0.72702265,0.8901715,0.7494801,0.7178636,0.6005626,0.92594427,0.43720534,0.74875087,0.7570768,0.5082607,0.70758384,0.5464204,0.6274857,0.52792585,0.8452716,0.84801406,0.9787283,0.76700944,0.78188735,0.9450594,0.6222168,0.60025257,0.5148107,0.53006816,0.47371262,0.5214537,0.4507915,0.9684855,0.9346056,0.6522703,0.4828909,0.68835,0.57523006,0.72028816,0.4180507,0.6816304,0.6305824,0.58362144,0.47152779,0.5335649,0.5287201,0.52663875,0.59943056,0.7184692,0.6182413,0.5647578,0.45618102,0.56910664,0.60303146,0.6826764,0.4514567,0.34029332,0.5428427,0.47989884,0.24729091,0.17382556,0.0997255
200405,4.4344497,2.737845,2.8616433,2.875174,2.4039629,2.72619,2.6748502,2.0121114,2.0114596,2.1325736,2.394704,2.8302503,1.9584635,2.3574395,2.349464,2.4574661,2.011092,2.0913749,2.3327956,2.0985076,2.147767,1.7049714,2.133974,1.9080142,2.1407552,2.3943932,2.0044768,1.9113582,1.9012203,2.1249669,1.768045,1.9218053,2.0821984,2.4976182,2.1115546,2.019522,2.1591551,1.8396169,2.200265,2.0108714,2.175052,1.7970262,1.8496089,1.3316977,2.6766434,2.1489885,2.1723773,1.9057522,2.0108159,1.4514525,1.9987531,1.8292012,1.9182477,2.0091162,2.079293,1.4863359,1.9844781,1.875217,1.9876256,2.0066512,2.1482785,1.8421533,1.7818664,1.8221167,2.0036721,1.6443473,2.183175,2.18238,0.37410098,2.0393744,1.9810756,0.3103852,0.53807706,0.28850213
200406,4.0173073,2.7889264,2.818712,2.3600984,2.5686443,2.567993,2.25196,1.762587,1.9908684,2.2494714,2.320501,2.8736975,1.8565592,2.3765326,2.1252496,2.2054486,1.7677578,2.078966,1.9095668,1.7460946,1.8691603,1.7316061,2.17958,1.9579706,2.1614788,2.2055597,1.9676766,1.7706225,1.9328811,1.9910527,1.762746,1.9927865,2.0372322,2.4074867,1.8006058,2.166451,1.7931626,1.8704726,2.0553842,1.9022017,1.8257205,1.7971557,1.7173121,1.4701161,2.1295896,1.8209091,2.021647,1.7671107,1.9614425,1.0286212,2.0323336,1.6755716,1.9616024,1.8208349,2.0718133,1.5134115,2.021436,1.9350668,1.8733968,1.8609104,2.087146,1.7004604,1.9190924,2.03477,1.9315357,1.6113821,1.8317791,1.8986144,0.37481722,2.0889258,1.8614551,0.4197817,0.30033007,0.16544944
200407,2.4417052,1.5958292,1.6859827,1.2792856,1.2340833,1.3501241,1.2577904,0.8633897,1.0720778,1.0235258,0.84491426,1.6982145,0.7135553,1.1421114,1.2278153,0.8651572,0.8307433,0.92367655,1.009008,0.9103352,0.54065484,0.7190069,0.98193514,0.7630745,0.8257796,0.84702456,0.60064733,0.8063496,0.73094314,0.797974,0.6293052,0.88123703,1.0378253,1.1706827,1.1262932,1.0570468,0.9308153,0.5339989,0.88125604,0.8562209,0.47222456,0.6255046,0.609694,0.75067157,1.18599,1.2663299,0.63603437,0.73392475,0.79209334,0.5782258,0.76653534,0.5340822,0.6057289,0.8889589,0.4507939,0.7577825,0.58576506,0.66071856,0.47861525,0.5984902,0.79135346,0.52035964,0.69428325,0.5806846,0.8090168,0.6144953,0.63720816,0.5317089,0.85768634,0.55079913,0.5323887,0.19157268,0.25580177,0.09351703
200408,2.9030015,1.9204916,2.1564982,1.5523322,1.426919,1.5562294,1.6605344,1.027795,1.2213272,1.3434633,1.3553894,1.6847953,0.9500339,1.1517133,1.2144704,1.0992856,0.843282,0.83711934,1.233185,0.919859,0.84960157,0.91949767,1.0824258,0.9235936,1.2091173,1.1276183,0.9500135,1.0062882,0.81324005,1.038008,0.8552563,1.0035836,1.0877271,1.3002152,1.288368,0.931556,0.9008259,0.840964,1.1005341,0.89413035,0.75986004,0.8638941,0.8351888,0.75697386,1.5557787,1.0413022,0.91347724,0.81944996,0.92870885,0.6986619,0.75242126,0.8567331,0.9003953,1.1687303,0.78153735,0.86528295,0.8044941,0.92474484,0.661133,0.77925456,0.8114398,0.7236879,0.7594644,0.6109545,0.83142275,0.8985047,0.8557706,0.8453665,0.61406076,0.7752189,0.5801435,0.1911293,0.2803192,0.111455776
200409,1.7184004,1.1094408,0.91420627,0.9721379,0.8434254,1.1350789,0.87093866,0.7041933,0.70655745,0.6250724,0.797532,1.3462374,0.55883306,0.9178462,0.66304773,0.5721251,0.56077814,0.5154077,0.594703,0.6719348,0.3818686,0.42163512,0.67147446,0.46614373,0.6187819,0.6344436,0.34957156,0.61622894,0.3966912,0.53987163,0.27346408,0.75642824,0.61660963,0.8963179,0.79267794,0.73407054,0.70491815,0.3647325,0.6668859,0.46452656,0.51746917,0.26580915,0.538346,0.53046215,0.99487966,0.5683481,0.48268396,0.35829756,0.39200637,0.55438524,0.37427625,0.4646513,0.47239208,0.74287915,0.26225424,0.52036047,0.3878715,0.37165466,0.22401267,0.4207301,0.43807524,0.282145,0.33604458,0.29769737,0.5444359,0.4259958,0.34953848,0.38320926,0.69791996,0.3460328,0.31378385,0.13732712,0.16081817,0.093081
200410,7.0808125,7.139579,6.2976923,7.5214477,6.6694274,6.673529,7.2840734,6.0527034,6.8045263,6.8210244,6.674259,6.2564945,6.6012707,7.189165,6.7968473,6.596197,6.0009933,6.8283997,7.128647,6.7452793,7.1527095,6.46292,6.2598624,7.0927563,7.7054133,7.2823677,6.9205594,6.5848765,6.3309097,6.841089,6.3779044,6.2076797,6.424214,6.866883,6.715338,7.242281,6.5685377,6.6561666,6.481017,7.29024,6.8622155,6.711696,6.42765,5.923681,6.6345525,6.45438,6.4582253,6.5183263,6.8200383,6.166334,7.173187,7.222767,6.6926265,6.435192,7.010654,6.466616,6.8446574,6.88101,7.055692,6.7076335,6.864186,6.356612,6.172314,7.232283,7.1207013,6.578928,6.393443,7.068443,2.0986636,6.883033,6.753216,2.684295,3.5702765,0.0716602
200411,4.5254407,2.6909525,2.7753298,2.363686,2.4121685,2.21652,2.3302283,2.023422,2.267056,1.9092231,2.3554265,3.43849,1.7582594,2.3170743,2.2598956,2.3509512,2.0226526,2.0618246,1.8826851,2.017733,2.0972352,1.9849342,2.0582228,2.1786737,2.3132708,2.0503945,1.9144799,1.9431336,1.9133754,1.8744668,1.6309717,2.323524,1.8292822,2.2043934,2.128054,2.1203969,2.0776417,1.6503347,1.964007,1.9971778,2.136282,2.0354981,2.0112169,1.520808,2.741632,1.9665086,2.0224466,1.8983567,1.9968199,1.2690222,2.11593,1.8253556,1.8429855,1.8740145,2.0657902,1.3045175,2.0256705,2.0106714,1.9784081,1.9141632,2.057227,1.8912617,2.038143,2.0146964,2.0762286,1.8080267,1.9500091,1.9716196,1.275332,1.671873,1.8896728,0.45385796,0.36085752,0.17071234
