,STreversal,Mom6m,Mom12mOffSeason,MomSeason,ResidualMomentum,Price,AnnouncementReturn,BookLeverage,BMdec,AM,MomOffSeason,IdioVolAHT,IdioVol3F,zerotrade1M,CBOperProf,Size,MaxRet,MomSeasonShort,EarningsSurprise,IntMom,IndMom,ChTax,zerotrade12M,BidAskSpread,Mom12m,ReturnSkew3F,LRreversal,Herf,BetaLiquidityPS,zerotrade6M,DolVol,BPEBM,CoskewACX,Tax,Investment,Leverage,CF,NOA,EquityDuration,cfp,RoE,ShareIss1Y,Accruals,DelLTI,RevenueSurprise,OPLeverage,GP,InvestPPEInv,ChNWC,CashProd,ChAssetTurnover,EBM,ChInvIA,IndIPO,grcapx,hire,VolSD,ChNNCOA,ChInv,DelCOL,ReturnSkew,DelFINL,TotalAccruals,PctAcc,ChEQ,DelNetFin,DelCOA,dNoa,ConvDebt,DivInit,DelEqu,AssetGrowth,DivOmit,RDIPO
200206,2.1574028,1.7149779,1.2183763,1.5257487,1.0296825,1.2644343,1.4051613,1.4672844,0.8965503,0.9240864,1.1856291,1.0744665,1.034264,1.0191708,1.5441625,0.83226776,1.2863559,1.2236634,0.96639156,1.2862775,1.8950076,0.9187179,0.85974145,1.2126441,1.1181155,1.1124777,1.1426036,1.315218,1.1159865,0.7519271,1.0717201,1.0513657,0.8965578,0.74538285,0.82861495,0.85564935,0.69660217,1.1328951,0.6266131,0.8715524,0.8729989,0.75612724,0.77011573,0.69405323,0.7418891,0.61007786,0.76972634,0.599137,0.64188397,0.7412636,0.96439224,0.80626595,0.794975,0.41881612,0.7450088,0.5634892,0.7966037,0.7088468,0.66103303,0.6833199,0.66307,0.73127234,0.71153134,0.7661063,0.6263996,0.75326765,0.72236335,0.5495646,0.568357,0.21059962,0.5040676,0.6285119,0.24512106,0.118735544
200207,2.9754233,2.3344412,1.3396847,2.2791817,1.2279387,1.5057229,1.9560673,1.5295801,1.3674629,1.5483756,1.6687261,1.4205813,1.4546111,1.3045117,1.8697541,1.2595959,1.5870452,1.6498132,1.5716774,1.8332673,2.185328,1.6298869,1.3987131,1.5353969,1.4727938,1.4253019,1.3167675,1.5303793,1.608393,1.2370025,1.4474995,1.4243878,1.2945635,1.1267052,0.9869,1.3207283,1.1699114,1.461038,1.0551025,1.0742338,1.2610074,1.26633,1.212794,0.96064013,1.25603,1.1040456,1.1718146,1.0316546,1.137166,1.1907847,1.1188036,1.3227346,1.3235039,0.3057495,1.1760368,1.2308326,1.3362553,1.0731044,1.2562835,1.1764691,1.216783,1.2285982,1.146065,1.0144229,1.2482744,1.0758283,1.1355103,1.028945,0.8229863,0.33235422,1.1537781,1.2653167,0.24696232,0.13350673
200208,2.2239132,1.5186791,1.1836385,1.5517288,0.80922526,1.1493657,1.2103008,1.1650409,0.98740435,1.0196141,1.2356896,1.0662593,1.0181577,0.9157328,1.4171228,0.8334326,1.189336,1.083909,0.80448663,1.1458663,1.6542548,1.0722852,0.7627171,1.2006501,1.1713042,1.0428311,1.0334135,0.9684447,1.0256817,0.7418866,0.9797943,0.91315633,0.76573926,0.8083449,0.82757205,0.80920345,0.63170975,1.009181,0.65926975,0.7750977,0.8339782,0.76423544,0.6918562,0.5947639,0.88642424,0.65937036,0.77249694,0.8098883,0.72866976,0.7743929,0.79183286,0.8846636,0.74324524,0.2630592,0.5149899,0.687049,0.80152833,0.716828,0.87310606,0.59306806,0.80694795,0.67015237,0.77620006,0.75888824,0.612648,0.68217206,0.67497396,0.5239113,0.7193387,0.24433953,0.5380724,0.5608546,0.24113713,0.13144785
200209,2.0717978,1.5832876,0.85300803,1.3770436,0.8967208,1.087201,1.2497727,1.1061001,1.0145905,0.8901211,1.0220163,1.1115723,0.8754555,0.6300523,1.379816,0.7691806,1.0906956,1.0264723,0.8844724,0.95132667,1.4458154,0.685657,0.808784,1.3255389,0.8567654,0.72298634,0.83295965,0.8575145,0.8428403,0.66686577,0.98043704,0.73211676,0.7105154,0.6284373,0.70249426,0.6401474,0.66746104,0.8514958,0.6260222,0.6303574,0.7254465,0.7311023,0.6982833,0.6346908,0.70659465,0.6711898,0.74359983,0.48118424,0.55164206,0.6707411,0.7180596,0.7926298,0.6095181,0.346879,0.63403904,0.5792857,0.782673,0.6336579,0.5650631,0.5348928,0.56176186,0.47662467,0.5373531,0.6921142,0.53604347,0.48487157,0.5619085,0.5200113,0.6791586,0.23935886,0.3688484,0.43355834,0.23052078,0.1805874
200210,2.8647392,1.7362638,1.1267331,1.8492945,1.1521496,1.5923855,1.5362877,1.3322569,1.1167384,1.2883744,1.3931017,1.2858179,1.1072601,0.92780685,2.0677788,0.9369696,1.3211659,1.2239709,1.2000057,1.4162453,1.8714644,1.1909432,0.89040524,1.654363,1.3351624,1.1317388,1.4599785,1.481847,1.1763433,0.76493776,1.122633,0.97081697,0.94919103,1.0603366,0.88444877,1.1266955,0.7229314,1.3878316,0.71286184,0.9405071,0.8143044,0.8382828,0.7056529,0.8780857,0.8840745,0.7498683,0.95094645,0.9480137,0.83472496,0.7766423,0.8310445,0.8474303,0.999325,0.35040176,0.8953368,0.74590266,0.83885497,0.96070874,0.86665016,0.8458472,1.107779,0.7658725,0.8809054,0.9450429,0.8345419,0.7668055,0.7985619,0.7609623,0.7823811,0.23722734,0.7921157,0.78962827,0.27615637,0.24391252
200211,3.9489639,3.3579354,2.9054036,3.2390466,2.7874918,2.931733,3.3627145,2.5416899,2.727332,2.7110353,2.5433335,2.7178535,2.714232,2.7639577,3.0295494,3.0330632,2.459393,2.9019606,2.9353368,2.8177135,2.8740804,2.9465215,3.0342772,2.38064,2.761077,2.9084506,2.9879284,2.8071215,2.6153243,2.9818063,3.1722388,2.796864,2.7923594,2.6360893,2.7563195,2.5737386,2.7133243,2.7813547,2.4437091,2.4255893,2.8096626,2.575088,2.861272,2.086502,2.6342676,2.1185498,2.5468175,2.5895264,2.6380317,2.8587413,2.847214,2.7314327,2.7980232,0.4069667,2.3449419,2.8002982,3.0206373,2.6768827,2.9925077,2.5575333,2.6966963,2.623872,2.6838958,2.6031926,2.612345,2.7828798,2.881321,2.8211539,1.8596838,0.36130103,2.7834568,2.7650254,0.23629719,0.14078191
200212,1.7962234,1.3411182,0.8787693,1.3435646,0.5903727,1.1323493,0.97370017,0.98052585,0.9200151,0.8918979,1.0995697,1.0622214,0.7128685,0.7883768,1.1977677,0.671427,1.1210711,0.919189,0.74541014,1.373738,1.3891302,0.73054266,0.6858535,1.1913388,0.9124901,0.7099201,0.79986435,1.0048734,0.86669046,0.624198,0.8263722,0.67042524,0.5829034,0.82067084,0.6889795,0.75851697,0.67254746,0.8094839,0.6095045,0.84897035,0.7152569,0.6587247,0.6074805,0.4789158,0.7210719,0.54700506,0.77514696,0.5026865,0.64028454,0.69092464,0.4949488,0.6369247,0.68783844,0.3062785,0.52065206,0.55005085,0.7618531,0.5793859,0.5443328,0.47132093,0.75604624,0.5615715,0.49355778,0.6380905,0.5192768,0.68046135,0.49503875,0.5356538,0.58933157,0.16094951,0.36217168,0.55739343,0.20414811,0.09894448
200301,3.0150688,2.0515792,1.4828322,2.179482,1.2944694,1.7366695,1.8883756,1.5756131,1.5185282,1.425782,1.7320328,1.3470842,1.5027882,1.2977813,1.8943334,1.2820231,1.6731982,1.421341,1.6211987,1.898313,2.2261214,1.3435192,1.359599,1.5444529,1.6706898,1.4999095,1.5918651,1.4107451,1.6425083,1.2310598,1.4865099,1.3251182,1.244482,1.2150271,1.1120291,1.2073599,1.1815977,1.446071,0.9698153,1.2936475,1.3334904,1.2442418,1.16353,1.0745416,1.1710886,1.0224243,1.2193555,1.1374496,1.1462864,1.1315627,1.2011918,1.2430708,1.1007448,0.26122707,0.89247435,1.1165204,1.2650776,1.1979529,1.2553684,1.0270106,1.1802368,1.0539237,1.0529394,1.223794,1.0727757,1.137769,0.90089786,0.9499033,0.9812589,0.4049814,1.0880122,1.1265911,0.32703346,0.21349305
200302,2.8899252,1.9451096,1.4943653,2.230395,1.3067535,1.6012224,2.0258489,1.5746859,1.4413035,1.4201082,1.4772724,1.466846,1.3563106,1.3201221,1.9840112,1.2555541,1.588175,1.5703424,1.2764702,1.8989474,1.61928,1.6035023,1.2763609,1.4115149,1.6726067,1.3841094,1.4076434,1.5024059,1.4718889,1.1871314,1.3424613,1.2968112,1.1914389,0.9881635,1.1291364,1.1872171,1.0751768,1.2091513,1.0239377,0.9865434,1.2841676,1.1345193,1.2477077,1.0614685,1.2158363,1.1178218,1.071744,0.8522656,0.9791024,1.1096201,1.1449848,1.1845827,1.1904063,0.24657314,1.0310241,1.1439303,1.3204648,1.2163885,1.181192,1.0568658,1.1971717,1.0979695,1.2269378,1.152505,1.1353832,1.0838382,1.0671238,1.0094008,0.8219895,0.31097525,0.99647987,1.1769096,0.32950735,0.17085776
200303,1.7908008,1.3223022,0.7030364,1.1475748,0.7973327,1.1775383,1.0336301,1.0166734,0.9816797,0.83301336,0.9190052,0.89391726,0.64899844,0.73755443,1.1977669,0.7975124,1.0867085,0.6724203,0.5935542,1.0756078,1.2136028,0.56737226,0.6760562,0.9528701,0.86042684,0.65963656,0.79392064,0.92336476,0.808477,0.58563286,0.8674421,0.7210543,0.6211497,0.5692346,0.6750988,0.72825646,0.5326111,0.9298467,0.47363105,0.64824915,0.5839358,0.5754903,0.6075827,0.52356654,0.6290174,0.6035382,0.6955397,0.5068686,0.52166724,0.61835426,0.5904807,0.58060795,0.5661766,0.25278866,0.62118244,0.5203486,0.7020929,0.48921272,0.5185117,0.4422195,0.6893565,0.42032534,0.5156478,0.5300576,0.5211071,0.3965836,0.45507744,0.3546001,0.5761072,0.2032026,0.4565167,0.47637302,0.16423748,0.14021869
200304,3.073751,2.0021868,1.4431187,2.1296663,1.2492962,1.7448217,1.8120288,1.3988546,1.349777,1.4583614,1.8254272,1.6067907,1.4739047,1.5093048,1.7316759,1.4066615,1.6345085,1.6153476,1.6603453,1.9019642,2.13702,1.2970256,1.3179458,1.585275,1.860604,1.4211589,1.3816395,1.4359465,1.4306521,1.2809808,1.387397,1.3557146,1.1186357,1.0501733,1.3120223,1.3276836,1.1835054,1.4907062,1.1033695,1.1141355,1.2734424,1.2101183,1.1755093,1.0175549,1.3996959,1.0227315,1.2348456,1.0362649,0.94928753,1.1657144,1.236671,1.1263378,0.9421545,0.23597448,0.9378789,1.2339426,1.1682621,1.0729191,1.0618001,1.1665902,1.3076153,1.02986,1.1811225,1.2877841,1.2437235,1.1461593,1.1674092,0.9877915,0.8450735,0.28229633,1.2356664,1.2220956,0.29302377,0.14127782
200305,1.6372967,1.2353494,0.69549197,1.3002958,0.8102633,1.0524905,0.9672644,1.0765755,0.88866544,0.69007593,1.1039273,0.9826419,0.8067874,0.68499017,1.2552441,0.6464568,1.2519373,0.72640115,0.7402486,0.9963198,1.2741374,0.67564756,0.6752815,1.116123,0.78948724,0.71371603,0.7970279,0.79463136,0.69614214,0.59111494,0.78685707,0.59561217,0.56237245,0.56526417,0.6185121,0.6153712,0.5616748,0.74046814,0.5749233,0.65970814,0.60291827,0.4984271,0.5381115,0.58494765,0.5436337,0.63934094,0.73184663,0.55351275,0.487424,0.48352733,0.6295151,0.6222016,0.6594893,0.23171853,0.46673483,0.42800918,0.6438751,0.53159237,0.48706904,0.4301535,0.62199146,0.41945094,0.49966606,0.5724275,0.53560936,0.51614237,0.47988775,0.38213003,0.55036914,0.17747624,0.37552646,0.45664826,0.23394482,0.12924016
200306,2.0022082,1.4832736,0.8980666,1.3234717,0.9412436,1.2091416,0.9996904,0.91432685,0.9584681,0.79967767,0.9597072,0.7948458,0.8595315,0.7818776,1.2656016,0.72829753,1.171589,0.87855846,0.73709023,1.1554438,1.5562447,0.6590208,0.5657278,1.0548818,0.9934708,0.8720382,0.8278098,0.8988194,0.66847575,0.6282548,0.80100065,0.7823242,0.61627126,0.5895962,0.5883117,0.6949933,0.5305693,0.75823385,0.52311903,0.7238936,0.69734526,0.5658006,0.606357,0.6629742,0.6846814,0.5882651,0.8412499,0.4795993,0.49529842,0.66542417,0.70361304,0.74463177,0.57872534,0.28262022,0.54608613,0.5587759,0.6565324,0.6531943,0.6085275,0.47567856,0.75256485,0.5505809,0.5709713,0.7298273,0.51630884,0.58549136,0.45507202,0.38622436,0.5895975,0.22010207,0.38469577,0.4680785,0.26841703,0.13574824
200307,4.721566,4.4493823,4.133346,4.2566,4.3158402,4.183403,4.593045,3.7218957,3.9331796,3.9824,3.798833,3.8824477,3.928062,3.9098904,3.9771829,4.4174385,3.6422684,4.3387723,4.364941,4.1375546,4.2515817,4.280239,4.3400855,3.6454208,3.839454,4.384509,4.1056657,4.2914944,3.670005,4.354816,4.3022513,4.3190804,4.2789764,3.6534114,3.9868042,4.0470324,3.6973062,3.5460188,3.9752998,3.507263,4.1481676,3.8538728,4.1695356,3.137955,3.9080105,3.3113356,3.872911,3.9197502,3.7798035,4.3750405,4.1748443,4.0497646,4.2467775,0.3202593,3.6329598,4.141482,4.2358055,4.023541,4.2591276,4.066679,3.923523,4.124211,4.2167315,3.9781559,3.7504015,4.099235,4.274229,4.064746,2.8936672,0.21805681,4.114097,3.9364033,0.19835706,0.1326958
200308,3.0119739,2.099592,1.4089808,2.1319716,1.5983577,1.7186345,1.8954941,1.5643389,1.3001744,1.3040452,1.7151153,1.4570131,1.2599598,1.27836,1.9502907,1.2875394,1.69118,1.4268312,1.5125895,1.8885958,2.288973,1.5885439,1.350343,1.907809,1.8184334,1.5446919,1.4156353,1.6396321,1.1136011,1.3336097,1.5024593,1.1396819,1.2058471,1.2443682,1.1466366,1.3808331,1.2761145,1.4425527,1.0639428,1.2127149,1.4752913,1.0830644,1.1856765,0.999562,1.3106103,1.1436603,1.4514786,0.96627074,1.0400189,1.1801867,1.385488,1.2786708,1.1365275,0.36256856,1.03566,1.0960604,1.3137572,1.1900537,1.1595873,0.9979864,0.99685913,1.0837042,1.3187178,1.0785892,1.1968623,1.1584775,1.0747392,1.0504172,0.98573536,0.31910592,1.0924203,1.1255437,0.28746936,0.1578238
200309,7.458949,7.7757754,7.0944624,6.5938497,7.5348005,7.139073,7.470495,7.289072,7.1801805,7.4488463,6.8346133,7.0569654,7.2066636,7.3086095,7.3400273,7.2298503,6.29097,7.4145184,7.6240644,7.05727,6.6177816,7.0898905,7.891319,6.619089,6.468563,7.152221,7.1089077,7.2320013,6.428639,7.9025736,7.1514115,7.864659,7.562249,6.758262,7.1768465,7.823676,6.635268,6.8107433,7.168642,6.757425,7.378082,6.805213,7.5521035,6.4737206,6.7265058,6.8223634,6.9112206,7.051765,6.7546654,7.4672627,7.322575,6.9729943,7.613723,3.6202388,6.8845577,7.2470746,7.391982,7.1219497,7.241984,7.2606974,6.7738466,7.510875,7.4534736,6.9661083,6.592107,7.2782874,7.614321,7.2189612,6.935433,5.244005,7.495918,6.9159436,5.247486,0.78957367
200310,5.9654093,5.922607,5.3940344,5.17289,5.9668117,5.5940704,5.787995,5.2686505,5.4327497,5.584198,5.2605333,5.2944307,5.3202715,5.415022,5.4923086,5.7070704,4.768098,5.7674265,5.862976,5.22564,5.323726,5.522933,6.066971,5.0230155,5.2435937,5.60965,5.5002146,5.569012,4.8373675,5.9528513,5.6057386,5.8807573,5.8643694,5.142835,5.48836,5.736354,5.082521,5.0095797,5.417362,4.901947,5.7592254,5.1537156,5.615599,4.5979886,5.2014346,4.9203978,5.1799006,5.2627892,5.05792,5.7978888,5.6951256,5.274058,5.8102627,0.2258445,5.0687017,5.5799327,5.72553,5.5654993,5.7421927,5.6133747,5.157051,5.729103,5.584762,5.3441534,5.0924783,5.5567503,5.7962565,5.451473,4.8581324,0.39342532,5.659882,5.3368897,0.508333,0.07254534
200311,3.9175587,3.156445,2.6988971,2.9420588,3.0133324,2.9871569,3.1288373,2.7908976,2.4406152,2.6443942,2.564881,2.3157718,2.5779326,2.7250717,2.8600426,2.8672051,2.4356325,2.8471534,2.8180184,2.7782152,2.9001446,2.8517306,3.002106,2.466599,2.8048186,2.8042653,2.8817406,2.7737167,2.6138952,2.973019,2.9565556,2.7277374,2.746711,2.3963861,2.4216144,2.5167632,2.4865422,2.3136172,2.3448594,2.2013347,2.717208,2.4790025,2.5832078,1.9500095,2.5267918,1.98114,2.4661753,2.4276853,2.3068895,2.6494918,2.6794415,2.635834,2.5554655,0.49490505,2.1841984,2.6031785,2.9176235,2.6891768,2.8193278,2.693573,2.5808153,2.683965,2.6422353,2.3794928,2.3888576,2.5897915,2.6361692,2.4572933,1.573506,0.39824924,2.6209757,2.6170304,0.39833596,0.23705456
200312,7.5642548,7.7713437,7.0776033,6.6332006,7.511124,7.17949,7.526568,7.227085,7.2369547,7.54438,6.7735567,7.056063,7.11885,7.3048115,7.378525,7.3170996,6.3318677,7.629933,7.594859,6.9485617,6.560979,7.0681634,8.009344,6.6008863,6.442617,7.168705,6.9715023,7.260965,6.3929234,7.9346323,7.1551037,7.9456086,7.466475,6.8050375,7.2015324,7.7461295,6.6491857,6.9349318,7.162214,6.779189,7.503823,6.771402,7.4156895,6.3457704,6.7836533,6.891899,6.906592,7.213767,6.8238864,7.4946446,7.254498,6.9728637,7.772339,4.1205544,6.7855935,7.2235208,7.4050155,7.1345887,7.423977,7.103424,6.6382923,7.483674,7.445012,7.0183516,6.7042923,7.339821,7.6286016,7.079144,6.946668,5.49927,7.4080153,7.0027127,5.382828,0.93390846
200401,2.6280947,2.5297856,2.1125975,2.2263212,2.4502225,2.5422945,2.4816995,2.2367594,2.2686493,2.2870317,2.375546,2.0230455,2.2039845,2.4670236,2.551478,2.6049438,2.120655,2.149857,2.4216871,2.3289924,1.966256,2.0666463,2.7242405,2.104639,2.1846588,2.3632562,2.148265,2.0387752,1.8552834,2.9017138,2.7215333,2.5294223,2.4471595,1.938786,2.3570333,2.14484,1.8439863,1.9169958,2.052086,1.9182627,2.1725585,2.1955569,2.1105628,1.8508986,1.8784614,1.9412118,2.0441487,2.0108442,2.0481544,2.0222704,2.2437043,2.213709,2.1512828,0.22222525,1.9041313,2.422562,2.4885097,2.1696153,2.3387494,1.803008,2.0312736,2.4194057,1.9815198,2.2984674,2.124624,2.2714634,2.2008824,2.1924345,1.5835518,0.16715737,2.2841413,2.0093877,0.18477964,0.092232406
200402,2.2468493,1.5145918,1.1107823,2.0034254,1.212278,1.6165977,1.7085123,1.2953204,1.233419,1.2485174,1.042143,1.1086348,0.99143517,1.0032808,1.5404104,1.2005432,1.2382718,1.3919063,1.2002431,1.2238995,1.7310812,1.150507,1.2281587,1.2951982,1.2358315,1.3225805,1.2996886,1.3321061,1.0505449,1.2645209,1.2614492,1.1910554,0.9073844,0.93132037,0.9649479,1.0050299,0.9175075,1.1627429,0.839232,1.0767639,0.96027696,0.9028107,0.88337046,0.81735957,0.87296623,0.8706747,1.0638719,0.8220615,1.0066255,0.95818645,1.0829606,1.0858872,0.9619887,0.39964068,0.75112355,1.0722111,1.2722125,0.9934382,0.7950232,0.96023446,1.0866381,0.97784764,0.9144455,0.796153,0.959713,0.88549525,0.85075545,0.84304255,0.6814493,0.23288019,0.8387171,0.99204767,0.25254261,0.20823742
200403,1.264667,0.8127869,0.47547445,1.0541842,0.58268094,0.9353215,0.76510453,0.75087196,0.6841309,0.66542196,0.622602,0.49115476,0.31198406,0.33257475,1.061406,0.48666766,0.6827363,0.6042245,0.42927292,0.47733763,0.9193861,0.40676492,0.36536184,0.79404503,0.63950366,0.4010595,0.53743404,0.5756258,0.48849875,0.30687657,0.42511508,0.5005682,0.3733577,0.30735144,0.34644333,0.47209764,0.37249342,0.61498654,0.268904,0.43710002,0.46503836,0.48137632,0.38401926,0.33893332,0.43559596,0.38756612,0.51193696,0.3090145,0.30440181,0.2935739,0.4294332,0.39282912,0.5065229,0.289295,0.19448514,0.302546,0.38156286,0.36929378,0.24473484,0.32525966,0.33271188,0.26022345,0.3357099,0.3090122,0.33462146,0.26172182,0.27886677,0.23050313,0.3268028,0.15054907,0.24204938,0.39295152,0.12504071,0.13959801
200404,1.2181455,1.0527326,0.6354506,0.9043123,0.7541956,0.9105656,0.8062548,0.9025284,0.83512706,0.77143955,0.7011775,0.8021213,0.46523944,0.5282312,0.8903358,0.45874476,0.84559524,0.68391025,0.5740232,0.63354886,1.0650055,0.5341766,0.38392565,1.0313019,0.5767872,0.46770796,0.5891815,0.7290702,0.62293386,0.36556226,0.6032765,0.4720377,0.47703633,0.39315394,0.40313405,0.5959384,0.26592472,0.47922128,0.4435638,0.4235744,0.5084245,0.3442907,0.4256914,0.51451916,0.37013265,0.4012521,0.4041503,0.4133293,0.33584192,0.46969226,0.40875068,0.54815865,0.43109465,0.32430816,0.28810182,0.38536385,0.4742559,0.37179834,0.31605545,0.3621031,0.4084565,0.35989097,0.3534282,0.52734584,0.31011587,0.29893506,0.37830994,0.29119077,0.51027423,0.14961542,0.26768968,0.34258974,0.14554355,0.13702786
200405,2.4672132,2.0655186,1.4681749,1.9164696,1.6612542,1.8848962,1.9132696,1.6286778,1.4555836,1.4100053,1.6342604,1.5071474,1.4190927,1.5161896,1.7790618,1.8561245,1.3850539,1.4935704,1.7120559,1.7439724,1.8477365,1.5022026,1.7859025,1.3994598,1.6743542,1.5279856,1.7773441,1.5180411,1.2510464,1.9550124,1.9077863,1.5308421,1.5457202,1.2760662,1.3299792,1.2273386,1.3852181,1.3606148,1.2212616,1.329764,1.473162,1.3271573,1.256438,1.1804209,1.3251967,1.2684659,1.2464881,1.2201345,1.2178919,1.4298669,1.3402661,1.4744991,1.3318704,0.26999968,1.096168,1.5535696,1.8916757,1.3842582,1.439987,1.3283072,1.3891823,1.4098564,1.3148909,1.3877783,1.5059326,1.2633357,1.3756114,1.4197993,1.0903102,0.18697187,1.5464292,1.4085759,0.17815943,0.12531395
200406,2.2274005,1.4031783,1.2486244,1.5960599,1.1370685,1.3476931,1.5140697,1.6247716,1.1213292,1.2705517,1.1055071,1.0255512,1.0392364,1.1324725,1.4326245,1.2975838,1.1427732,1.2246436,1.0782473,1.2983714,1.941772,1.2022481,1.0874213,1.2616299,1.0328399,1.1064873,1.3847718,1.2855833,0.9189602,1.1740429,1.2443802,1.1495261,1.1349516,0.873574,0.9587741,1.0117154,0.96884763,1.2599789,0.83115727,0.8570184,1.1124656,0.9651344,0.77332973,0.7405112,0.989897,0.85057455,0.9305436,0.74835783,1.0000935,0.9147375,0.9514055,1.2349893,0.8914965,0.41852862,0.7026327,0.9387943,1.2320361,1.0375088,0.99506944,0.97808784,0.9304303,0.9999991,0.7240254,0.86666554,1.0535595,0.98352695,0.7535145,0.8803879,0.78712875,0.29804686,0.8242271,0.9778359,0.24110682,0.10602788
200407,3.4740193,3.9004452,3.3618813,3.2921064,3.7260313,3.6700878,3.5560353,3.7701857,3.3688266,3.6307287,3.633773,3.4796247,3.8430867,3.5451155,3.5521183,3.7713492,3.5264416,3.4129608,3.6202652,3.5988984,2.8750062,3.0281878,4.009739,3.496155,3.3238568,3.4198992,3.2058384,3.0872717,2.807775,4.187906,3.8763885,3.9864173,3.8635702,3.2094674,3.6003315,3.6371775,3.1359403,3.120917,3.3541057,3.1070154,3.5033307,3.2073438,3.4126527,3.381909,3.080798,3.5407128,3.250526,3.178923,3.199435,3.1456022,3.2838576,3.410058,3.329796,1.4041634,3.1717694,3.8460848,3.594746,3.577057,3.5331974,2.9175982,3.0648284,3.9137764,3.4199245,3.8532553,3.4495947,3.6417592,3.3931286,3.4943285,3.3324313,2.2384956,4.0056763,3.1729712,2.0336955,0.13251798
200408,1.7829236,1.1421884,0.8343871,1.2412716,0.7119014,0.99087375,1.2901601,1.2369478,0.710371,1.0269958,0.93732184,0.68793666,0.6366602,0.6351325,1.0907645,0.5472162,0.9645517,0.99804956,0.61509347,0.9589259,1.5619527,0.85758054,0.5858351,0.9231638,0.8186669,0.66712034,1.3334553,0.7322081,0.749421,0.5891137,0.76174915,0.74614257,0.5822905,0.58833253,0.41614622,0.8643126,0.5255144,0.721714,0.46282,0.6220975,0.6876672,0.652482,0.5207735,0.54066944,0.61727107,0.7257479,0.8032612,0.46859053,0.6422227,0.6729253,0.61143506,0.5958579,0.5050321,0.5660366,0.47703063,0.5746345,0.6190264,0.42432693,0.47450843,0.53781855,0.541606,0.5301826,0.5205258,0.5879936,0.61796385,0.39074942,0.47744218,0.4767319,0.6989758,0.21446793,0.5254227,0.68549323,0.25189224,0.08548856
200409,1.348435,0.8797853,0.649205,1.4142116,0.47937652,1.1113377,1.0195358,0.87091094,0.6457228,0.79968023,1.0109178,0.72336674,0.52226305,0.42938766,1.102446,0.45744717,0.9356665,0.7763407,0.5926695,0.7713429,1.5346442,0.7269888,0.4884159,0.8952685,0.7107006,0.69688416,1.0150993,0.8445785,0.81771773,0.41678333,0.5198501,0.7041543,0.56494486,0.55555606,0.41451308,0.55898476,0.5251643,0.63143873,0.4568869,0.65044546,0.6046502,0.4709243,0.3803455,0.4630329,0.6144828,0.535954,0.6870816,0.3177629,0.39030087,0.59374774,0.5304647,0.6653998,0.46930605,0.31817538,0.39907333,0.47906098,0.5256714,0.44391987,0.5095249,0.3791127,0.5057037,0.40880018,0.41123348,0.48909345,0.5194043,0.4646577,0.29762504,0.32340285,0.65416557,0.16693226,0.35644066,0.35634997,0.13639429,0.084712
200410,3.3842475,3.8437507,3.31974,3.2314658,3.7771618,3.6444938,3.4564955,3.751651,3.4453335,3.5351439,3.721098,3.4009194,3.571433,3.5866892,3.521553,3.7187963,3.5050664,3.4524605,3.6368542,3.4516551,2.778338,2.9814296,3.9496584,3.3227098,3.2541778,3.426814,3.2702494,3.162818,2.862109,4.2649946,3.8288922,4.1665463,3.6655452,3.056515,3.5542765,3.6490386,3.120635,3.1522624,3.3743079,3.1413817,3.6241047,3.2132406,3.3420653,3.3739367,3.285477,3.5211604,3.279556,3.1432848,3.3478203,3.1645637,3.3005853,3.4600692,3.4002154,1.5167481,3.3095937,3.7039902,3.5873165,3.4962752,3.4954684,2.933052,3.053984,3.9471674,3.463263,3.7141101,3.5958197,3.6987169,3.4817889,3.4545846,3.311502,1.9769534,4.039563,3.212209,1.3626928,0.11843907
